"# The PX4_Firmware is root"

Requirement ID,Requirement Specification,Rule,Parent Feature,Children Features,Source of Requirement
"PX4-modules-47.5.38","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE1D","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE1D",""
"PX4-modules-47.5.39","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE2D","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE2D",""
"PX4-modules-47.5.40","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE3D","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE3D",""
"PX4-modules-47.5.41","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_BIAS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_BIAS",""
"PX4-modules-47.5.42","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_BIAS3D","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_BIAS3D",""
"PX4-modules-47.5.43","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_EVENT_FLAGS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_EVENT_FLAGS",""
"PX4-modules-47.5.44","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_GPS_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_GPS_STATUS",""
"PX4-modules-47.5.45","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_INNOVATIONS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_INNOVATIONS",""
"PX4-modules-47.5.46","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_SELECTOR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_SELECTOR_STATUS",""
"PX4-modules-47.5.47","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_SENSOR_BIAS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_SENSOR_BIAS",""
"PX4-modules-47.5.48","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_STATES","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_STATES",""
"PX4-modules-47.5.49","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_STATUS",""
"PX4-modules-47.5.50","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESTIMATOR_STATUS_FLAGS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESTIMATOR_STATUS_FLAGS",""
"PX4-modules-47.5.51","The ZENOH_PUBSUB may select ZENOH_PUBSUB_EVENT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_EVENT",""
"PX4-modules-47.5.52","The ZENOH_PUBSUB may select ZENOH_PUBSUB_FAILSAFE_FLAGS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_FAILSAFE_FLAGS",""
"PX4-modules-47.5.53","The ZENOH_PUBSUB may select ZENOH_PUBSUB_FAILURE_DETECTOR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_FAILURE_DETECTOR_STATUS",""
"PX4-modules-47.5.54","The ZENOH_PUBSUB may select ZENOH_PUBSUB_FIGURE_EIGHT_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_FIGURE_EIGHT_STATUS",""
"PX4-modules-47.5.55","The ZENOH_PUBSUB may select ZENOH_PUBSUB_FOLLOW_TARGET","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_FOLLOW_TARGET",""
"PX4-modules-47.5.56","The ZENOH_PUBSUB may select ZENOH_PUBSUB_FOLLOW_TARGET_ESTIMATOR","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_FOLLOW_TARGET_ESTIMATOR",""
"PX4-modules-47.5.57","The ZENOH_PUBSUB may select ZENOH_PUBSUB_FOLLOW_TARGET_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_FOLLOW_TARGET_STATUS",""
"PX4-modules-47.5.58","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GENERATOR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GENERATOR_STATUS",""
"PX4-modules-47.5.59","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GEOFENCE_RESULT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GEOFENCE_RESULT",""
"PX4-modules-47.5.60","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_CONTROLS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_CONTROLS",""
"PX4-modules-47.5.61","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_DEVICE_ATTITUDE_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_DEVICE_ATTITUDE_STATUS",""
"PX4-modules-47.5.62","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_DEVICE_INFORMATION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_DEVICE_INFORMATION",""
"PX4-modules-47.5.63","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_DEVICE_SET_ATTITUDE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_DEVICE_SET_ATTITUDE",""
"PX4-modules-47.5.64","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_MANAGER_INFORMATION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_MANAGER_INFORMATION",""
"PX4-modules-47.5.65","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_MANAGER_SET_ATTITUDE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_MANAGER_SET_ATTITUDE",""
"PX4-modules-47.5.66","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_MANAGER_SET_MANUAL_CONTROL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_MANAGER_SET_MANUAL_CONTROL",""
"PX4-modules-47.5.67","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GIMBAL_MANAGER_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GIMBAL_MANAGER_STATUS",""
"PX4-modules-47.5.68","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GOTO_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GOTO_SETPOINT",""
"PX4-modules-47.5.69","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GPIO_CONFIG","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GPIO_CONFIG",""
"PX4-modules-47.5.70","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GPIO_IN","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GPIO_IN",""
"PX4-modules-47.5.71","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GPIO_OUT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GPIO_OUT",""
"PX4-modules-47.5.72","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GPIO_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GPIO_REQUEST",""
"PX4-modules-47.5.73","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GPS_DUMP","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GPS_DUMP",""
"PX4-modules-47.5.74","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GPS_INJECT_DATA","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GPS_INJECT_DATA",""
"PX4-modules-47.5.75","The ZENOH_PUBSUB may select ZENOH_PUBSUB_GRIPPER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_GRIPPER",""
"PX4-modules-47.5.76","The ZENOH_PUBSUB may select ZENOH_PUBSUB_HEALTH_REPORT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_HEALTH_REPORT",""
"PX4-modules-47.5.77","The ZENOH_PUBSUB may select ZENOH_PUBSUB_HEATER_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_HEATER_STATUS",""
"PX4-modules-47.5.78","The ZENOH_PUBSUB may select ZENOH_PUBSUB_HOME_POSITION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_HOME_POSITION",""
"PX4-modules-47.5.79","The ZENOH_PUBSUB may select ZENOH_PUBSUB_HOVER_THRUST_ESTIMATE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_HOVER_THRUST_ESTIMATE",""
"PX4-modules-47.5.80","The ZENOH_PUBSUB may select ZENOH_PUBSUB_INPUT_RC","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_INPUT_RC",""
"PX4-modules-47.5.81","The ZENOH_PUBSUB may select ZENOH_PUBSUB_INTERNAL_COMBUSTION_ENGINE_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_INTERNAL_COMBUSTION_ENGINE_STATUS",""
"PX4-modules-47.5.82","The ZENOH_PUBSUB may select ZENOH_PUBSUB_IRIDIUMSBD_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_IRIDIUMSBD_STATUS",""
"PX4-modules-47.5.83","The ZENOH_PUBSUB may select ZENOH_PUBSUB_IRLOCK_REPORT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_IRLOCK_REPORT",""
"PX4-modules-47.5.84","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LANDING_GEAR","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LANDING_GEAR",""
"PX4-modules-47.5.85","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LANDING_GEAR_WHEEL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LANDING_GEAR_WHEEL",""
"PX4-modules-47.5.86","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LANDING_TARGET_INNOVATIONS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LANDING_TARGET_INNOVATIONS",""
"PX4-modules-47.5.87","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LANDING_TARGET_POSE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LANDING_TARGET_POSE",""
"PX4-modules-47.5.88","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LAUNCH_DETECTION_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LAUNCH_DETECTION_STATUS",""
"PX4-modules-47.5.89","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LED_CONTROL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LED_CONTROL",""
"PX4-modules-47.5.90","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LOG_MESSAGE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LOG_MESSAGE",""
"PX4-modules-47.5.91","The ZENOH_PUBSUB may select ZENOH_PUBSUB_LOGGER_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_LOGGER_STATUS",""
"PX4-modules-47.5.92","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MAG_WORKER_DATA","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MAG_WORKER_DATA",""
"PX4-modules-47.5.93","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MAGNETOMETER_BIAS_ESTIMATE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MAGNETOMETER_BIAS_ESTIMATE",""
"PX4-modules-47.5.94","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MANUAL_CONTROL_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MANUAL_CONTROL_SETPOINT",""
"PX4-modules-47.5.95","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MANUAL_CONTROL_SWITCHES","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MANUAL_CONTROL_SWITCHES",""
"PX4-modules-47.5.96","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MAVLINK_LOG","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MAVLINK_LOG",""
"PX4-modules-47.5.97","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MAVLINK_TUNNEL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MAVLINK_TUNNEL",""
"PX4-modules-47.5.98","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MESSAGE_FORMAT_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MESSAGE_FORMAT_REQUEST",""
"PX4-modules-47.5.99","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MESSAGE_FORMAT_RESPONSE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MESSAGE_FORMAT_RESPONSE",""
"PX4-modules-47.5.100","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MISSION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MISSION",""
"PX4-modules-47.5.101","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MISSION_RESULT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MISSION_RESULT",""
"PX4-modules-47.5.102","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MODE_COMPLETED","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MODE_COMPLETED",""
"PX4-modules-47.5.103","The ZENOH_PUBSUB may select ZENOH_PUBSUB_MOUNT_ORIENTATION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_MOUNT_ORIENTATION",""
"PX4-modules-47.5.104","The ZENOH_PUBSUB may select ZENOH_PUBSUB_NAVIGATOR_MISSION_ITEM","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_NAVIGATOR_MISSION_ITEM",""
"PX4-modules-47.5.105","The ZENOH_PUBSUB may select ZENOH_PUBSUB_NORMALIZED_UNSIGNED_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_NORMALIZED_UNSIGNED_SETPOINT",""
"PX4-modules-47.5.106","The ZENOH_PUBSUB may select ZENOH_PUBSUB_NPFG_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_NPFG_STATUS",""
"PX4-modules-47.5.107","The ZENOH_PUBSUB may select ZENOH_PUBSUB_OBSTACLE_DISTANCE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_OBSTACLE_DISTANCE",""
"PX4-modules-47.5.108","The ZENOH_PUBSUB may select ZENOH_PUBSUB_OFFBOARD_CONTROL_MODE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_OFFBOARD_CONTROL_MODE",""
"PX4-modules-47.5.109","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ONBOARD_COMPUTER_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ONBOARD_COMPUTER_STATUS",""
"PX4-modules-47.5.110","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ORB_TEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ORB_TEST",""
"PX4-modules-47.5.111","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ORB_TEST_LARGE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ORB_TEST_LARGE",""
"PX4-modules-47.5.112","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ORB_TEST_MEDIUM","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ORB_TEST_MEDIUM",""
"PX4-modules-47.5.113","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ORBIT_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ORBIT_STATUS",""
"PX4-modules-47.5.114","The ZENOH_PUBSUB may select ZENOH_PUBSUB_PARAMETER_UPDATE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_PARAMETER_UPDATE",""
"PX4-modules-47.5.115","The ZENOH_PUBSUB may select ZENOH_PUBSUB_PING","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_PING",""
"PX4-modules-47.5.116","The ZENOH_PUBSUB may select ZENOH_PUBSUB_POSITION_CONTROLLER_LANDING_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_POSITION_CONTROLLER_LANDING_STATUS",""
"PX4-modules-47.5.117","The ZENOH_PUBSUB may select ZENOH_PUBSUB_POSITION_CONTROLLER_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_POSITION_CONTROLLER_STATUS",""
"PX4-modules-47.5.118","The ZENOH_PUBSUB may select ZENOH_PUBSUB_POSITION_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_POSITION_SETPOINT",""
"PX4-modules-47.5.119","The ZENOH_PUBSUB may select ZENOH_PUBSUB_POSITION_SETPOINT_TRIPLET","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_POSITION_SETPOINT_TRIPLET",""
"PX4-modules-47.5.120","The ZENOH_PUBSUB may select ZENOH_PUBSUB_POWER_BUTTON_STATE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_POWER_BUTTON_STATE",""
"PX4-modules-47.5.121","The ZENOH_PUBSUB may select ZENOH_PUBSUB_POWER_MONITOR","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_POWER_MONITOR",""
"PX4-modules-47.5.122","The ZENOH_PUBSUB may select ZENOH_PUBSUB_PPS_CAPTURE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_PPS_CAPTURE",""
"PX4-modules-47.5.123","The ZENOH_PUBSUB may select ZENOH_PUBSUB_PWM_INPUT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_PWM_INPUT",""
"PX4-modules-47.5.124","The ZENOH_PUBSUB may select ZENOH_PUBSUB_PX4IO_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_PX4IO_STATUS",""
"PX4-modules-47.5.125","The ZENOH_PUBSUB may select ZENOH_PUBSUB_QSHELL_REQ","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_QSHELL_REQ",""
"PX4-modules-47.5.126","The ZENOH_PUBSUB may select ZENOH_PUBSUB_QSHELL_RETVAL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_QSHELL_RETVAL",""
"PX4-modules-47.5.127","The ZENOH_PUBSUB may select ZENOH_PUBSUB_RADIO_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_RADIO_STATUS",""
"PX4-modules-47.5.128","The ZENOH_PUBSUB may select ZENOH_PUBSUB_RATE_CTRL_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_RATE_CTRL_STATUS",""
"PX4-modules-47.5.129","The ZENOH_PUBSUB may select ZENOH_PUBSUB_RC_CHANNELS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_RC_CHANNELS",""
"PX4-modules-47.5.130","The ZENOH_PUBSUB may select ZENOH_PUBSUB_RC_PARAMETER_MAP","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_RC_PARAMETER_MAP",""
"PX4-modules-47.5.131","The ZENOH_PUBSUB may select ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REPLY","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REPLY",""
"PX4-modules-47.5.132","The ZENOH_PUBSUB may select ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REQUEST",""
"PX4-modules-47.5.133","The ZENOH_PUBSUB may select ZENOH_PUBSUB_RPM","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_RPM",""
"PX4-modules-47.5.134","The ZENOH_PUBSUB may select ZENOH_PUBSUB_RTL_TIME_ESTIMATE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_RTL_TIME_ESTIMATE",""
"PX4-modules-47.5.135","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SATELLITE_INFO","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SATELLITE_INFO",""
"PX4-modules-47.5.136","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_ACCEL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_ACCEL",""
"PX4-modules-47.5.137","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_ACCEL_FIFO","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_ACCEL_FIFO",""
"PX4-modules-47.5.138","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_BARO","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_BARO",""
"PX4-modules-47.5.139","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_COMBINED","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_COMBINED",""
"PX4-modules-47.5.140","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_CORRECTION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_CORRECTION",""
"PX4-modules-47.5.141","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_GNSS_RELATIVE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_GNSS_RELATIVE",""
"PX4-modules-47.5.142","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_GPS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_GPS",""
"PX4-modules-47.5.143","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_GYRO","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_GYRO",""
"PX4-modules-47.5.144","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_GYRO_FFT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_GYRO_FFT",""
"PX4-modules-47.5.145","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_GYRO_FIFO","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_GYRO_FIFO",""
"PX4-modules-47.5.146","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_HYGROMETER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_HYGROMETER",""
"PX4-modules-47.5.147","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_MAG","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_MAG",""
"PX4-modules-47.5.148","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_OPTICAL_FLOW","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_OPTICAL_FLOW",""
"PX4-modules-47.5.149","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_PREFLIGHT_MAG","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_PREFLIGHT_MAG",""
"PX4-modules-47.5.150","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_SELECTION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_SELECTION",""
"PX4-modules-47.5.151","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSOR_UWB","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSOR_UWB",""
"PX4-modules-47.5.152","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSORS_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSORS_STATUS",""
"PX4-modules-47.5.153","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SENSORS_STATUS_IMU","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SENSORS_STATUS_IMU",""
"PX4-modules-47.5.154","The ZENOH_PUBSUB may select ZENOH_PUBSUB_SYSTEM_POWER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_SYSTEM_POWER",""
"PX4-modules-47.5.155","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TAKEOFF_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TAKEOFF_STATUS",""
"PX4-modules-47.5.156","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TASK_STACK_INFO","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TASK_STACK_INFO",""
"PX4-modules-47.5.157","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TECS_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TECS_STATUS",""
"PX4-modules-47.5.158","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TELEMETRY_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TELEMETRY_STATUS",""
"PX4-modules-47.5.159","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TILTROTOR_EXTRA_CONTROLS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TILTROTOR_EXTRA_CONTROLS",""
"PX4-modules-47.5.160","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TIMESYNC_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TIMESYNC_STATUS",""
"PX4-modules-47.5.161","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TRAJECTORY_BEZIER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TRAJECTORY_BEZIER",""
"PX4-modules-47.5.162","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TRAJECTORY_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TRAJECTORY_SETPOINT",""
"PX4-modules-47.5.163","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TRAJECTORY_WAYPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TRAJECTORY_WAYPOINT",""
"PX4-modules-47.5.164","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TRANSPONDER_REPORT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TRANSPONDER_REPORT",""
"PX4-modules-47.5.165","The ZENOH_PUBSUB may select ZENOH_PUBSUB_TUNE_CONTROL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_TUNE_CONTROL",""
"PX4-modules-47.5.166","The ZENOH_PUBSUB may select ZENOH_PUBSUB_UAVCAN_PARAMETER_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_UAVCAN_PARAMETER_REQUEST",""
"PX4-modules-47.5.167","The ZENOH_PUBSUB may select ZENOH_PUBSUB_UAVCAN_PARAMETER_VALUE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_UAVCAN_PARAMETER_VALUE",""
"PX4-modules-47.5.168","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ULOG_STREAM","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ULOG_STREAM",""
"PX4-modules-47.5.169","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ULOG_STREAM_ACK","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ULOG_STREAM_ACK",""
"PX4-modules-47.5.170","The ZENOH_PUBSUB may select ZENOH_PUBSUB_UNREGISTER_EXT_COMPONENT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_UNREGISTER_EXT_COMPONENT",""
"PX4-modules-47.5.171","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ACCELERATION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ACCELERATION",""
"PX4-modules-47.5.172","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_AIR_DATA","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_AIR_DATA",""
"PX4-modules-47.5.173","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ANGULAR_ACCELERATION_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ANGULAR_ACCELERATION_SETPOINT",""
